facility,month,total_energy_use_kbtu,electricity_use_kwh,natural_gas_use_mcf,steam_use_k_lbs,water_use_k_gals,wastewater_use_k_gals,total_energy_cost,electricity_cost,natural_gas_cost,steam_cost,water_cost,wastewater_cost,total_utility_cost,total_emissions_tons_co_2,electricity_tons_co_2,natural_gas_tons_co_2,steam_tons_co_2,heating_degree_days,cooling_degree_days,uses_electricity_for_summer_cooling,uses_natural_gas_for_winter_heating,uses_steam_for_winter_heating,wnu_all_energy,wnu_gas,wnu_electricity,wnu_steam
S Park Black Ash Shelter,2021-03-01,0,0,0,0,0,0,574.11,0,574.11,0,0,0,574.11,0,0,0,0,608,0,,Yes,,0,0,0,0
S Park Black Ash Shelter,2021-05-01,0,0,0,0,0,0,105.35,0,105.35,0,0,0,105.35,0,0,0,0,252,62,,Yes,,0,0,0,0
Ridge Road Bath House,2021-07-01,7061.075,0,6.86875,0,0,0,60.05,0,60.05,0,0,0,60.05,0.4130728875,0,0.4130728875,0,0,236,,Yes,,18880.627738016,18.3663693949572,0,0
N Park Maint Bldg & Golf Crs,2015-03-01,252206.8965518,0,245.337448007588,0,0,0,858.42,0,858.42,0,0,0,858.42,14.7541034482803,0,14.7541034482803,0,885,0,,Yes,,354087.083576962,344.442688304439,0,0
N Park Maint Bldg & Golf Crs,2015-05-01,57597.9262673,0,56.0291111549611,0,0,0,262.76,0,262.76,0,0,0,262.76,3.36947868663705,0,3.36947868663705,0,89,131,,Yes,,243743.951612983,237.105011296676,0,0
N Park Maint Bldg & Golf Crs,2015-07-01,27844.8275862,0,27.0864081577821,0,0,0,173.8,0,173.8,0,0,0,173.8,1.6289224137927,0,1.6289224137927,0,0,262,,Yes,,73650.6317451779,71.6445834097061,0,0
N Park Maint Bldg & Golf Crs,2016-02-01,242857.1428572,0,236.242356864981,0,0,0,1548.42,0,1548.42,0,0,132.48,1680.9,14.2071428571462,0,14.2071428571462,0,891,0,,Yes,,155488.955488992,151.253847751938,0,0
N Park Maint Bldg & Golf Crs,2016-03-01,175881.773399,0,171.091219259728,0,0,0,964.39,0,964.39,0,0,141.59,1105.98,10.2890837438415,0,10.2890837438415,0,512,1,,Yes,,203432.176500347,197.891222276603,0,0
N Park Maint Bldg & Golf Crs,2016-05-01,54064.516129,0,52.5919417597276,0,0,0,369.74,0,369.74,0,0,141.59,511.33,3.1627741935465,0,3.1627741935465,0,175,65,,Yes,,129825.235214976,126.289139314179,0,0
N Park Maint Bldg & Golf Crs,2016-07-01,34086.2068966,0,33.1577888099222,0,0,0,267.03,0,267.03,0,0,141.32,408.35,1.9940431034511,0,1.9940431034511,0,0,330,,Yes,,55605.2769070798,54.0907362909337,0,0
N Park Maint Bldg & Golf Crs,2017-12-01,304769.6969697,0,296.468576818774,0,0,0,1965.2,0,1965.2,0,0,151.78,2116.98,17.8290272727275,0,17.8290272727275,0,1044,0,,Yes,,141433.490736596,137.58121666984,0,0
N Park Maint Bldg & Golf Crs,2018-05-01,80453.2019705,0,78.2618696211089,0,0,0,661.12,0,661.12,0,0,153.48,814.6,4.70651231527425,0,4.70651231527425,0,19,146,,Yes,,260899.982087062,253.793756894029,0,0
N Park Maint Bldg & Golf Crs,2018-07-01,33450.8928571,0,32.5397790438716,0,0,0,281.66,0,281.66,0,0,153.16,434.82,1.95687723214035,0,1.95687723214035,0,0,268,,Yes,,64696.6895432718,62.9345229020153,0,0
N Park Maint Bldg & Golf Crs,2019-02-01,289347.2906404,0,281.466236031517,0,0,0,2349.63,0,2349.63,0,0,140.16,2489.79,16.9268165024634,0,16.9268165024634,0,862,0,,Yes,,176802.031917659,171.986412371263,0,0
N Park Maint Bldg & Golf Crs,2019-09-01,25421.5795328,0,24.7291629696498,0,0,0,221.96,0,221.96,0,0,146.9,368.86,1.4871624026688,0,1.4871624026688,0,6,132,,Yes,,94498.6691561524,91.924775443728,0,0
N Park Maint Bldg & Golf Crs,2019-11-01,166769.1532258,0,162.226802748833,0,0,0,1058.57,0,1058.57,0,0,146.9,1205.47,9.7559954637093,0,9.7559954637093,0,799,0,,Yes,,105070.108470366,102.208276722146,0,0
N Park Maint Bldg & Golf Crs,2020-01-01,244145.1612903,0,237.495293083949,0,0,0,1648.7,0,1648.7,0,0,152.14,1800.84,14.2824919354826,0,14.2824919354826,0,904,0,,Yes,,139046.610940609,135.259349164017,0,0
N Park Maint Bldg & Golf Crs,2020-09-01,37057.6036867,0,36.0482526135214,0,0,0,252.48,0,252.48,0,0,146.9,399.38,2.16786981567195,0,2.16786981567195,0,90,86,,Yes,,108125.96262864,105.180897498677,0,0
N Park Maint Bldg & Golf Crs,2020-11-01,196205.3571429,0,190.861242356907,0,0,0,1209.32,0,1209.32,0,0,146.9,1356.22,11.4780133928597,0,11.4780133928597,0,536,0,,Yes,,185323.07174273,180.275361617442,0,0
N Park Maint Bldg & Golf Crs,2021-04-01,121413.7931034,0,118.106802629767,0,0,0,968.25,0,968.25,0,0,149.9,1118.15,7.1027068965489,0,7.1027068965489,0,416,15,,Yes,,148795.279622311,144.742489904972,0,0
S Park Buffalo Inn,2015-02-01,84827.5862069,0,82.5171072051556,0,0,0,279.42,0,279.42,0,0,0,279.42,4.96241379310365,0,4.96241379310365,0,1280,0,,Yes,,79857.2198275894,77.6821204548535,0,0
S Park Buffalo Inn,2015-09-01,8750,0,8.51167315175097,0,0,0,49.21,0,49.21,0,0,0,49.21,0.511875,0,0.511875,0,24,170,,Yes,,26114.6907216495,25.4033956436279,0,0
Poll Moni: Wash Blvd,2015-01-01,0,0,0,0,0,0,15.18,15.18,0,0,0,0,15.18,0,0,0,0,1205,0,,,,,,,
Poll Moni: Wash Blvd,2015-04-01,0,0,0,0,0,0,13.01,13.01,0,0,0,0,13.01,0,0,0,0,353,1,,,,0,0,0,0
Poll Moni: Wash Blvd,2015-06-01,0,0,0,0,0,0,13.01,13.01,0,0,0,0,13.01,0,0,0,0,24,190,,,,0,0,0,0
Poll Moni: Wash Blvd,2015-08-01,0,0,0,0,0,0,13.77,13.77,0,0,0,0,13.77,0,0,0,0,5,207,,,,0,0,0,0
Poll Moni: Wash Blvd,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,,,,0,0,0,0
Poll Moni: Wash Blvd,2015-12-01,0,0,0,0,0,0,11.27,11.27,0,0,0,0,11.27,0,0,0,0,618,0,,,,0,0,0,0
Poll Moni: Wash Blvd,2016-04-01,0,0,0,0,0,0,14.31,14.31,0,0,0,0,14.31,0,0,0,0,400,1,,,,0,0,0,0
Poll Moni: Wash Blvd,2016-06-01,0,0,0,0,0,0,12.73,12.73,0,0,0,0,12.73,0,0,0,0,13,216,,,,0,0,0,0
Poll Moni: Wash Blvd,2016-08-01,0,0,0,0,0,0,13.61,13.61,0,0,0,0,13.61,0,0,0,0,0,345,,,,0,0,0,0
Poll Moni: Wash Blvd,2016-10-01,0,0,0,0,0,0,13.43,13.43,0,0,0,0,13.43,0,0,0,0,271,22,,,,0,0,0,0
Poll Moni: Wash Blvd,2016-12-01,0,0,0,0,0,0,13.14,13.14,0,0,0,0,13.14,0,0,0,0,956,0,,,,0,0,0,0
Poll Moni: Wash Blvd,2017-03-01,0,0,0,0,0,0,16.18,16.18,0,0,0,0,16.18,0,0,0,0,762,2,,,,0,0,0,0
Poll Moni: Wash Blvd,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,46,,,,0,0,0,0
Poll Moni: Wash Blvd,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,,,,0,0,0,0
Poll Moni: Wash Blvd,2018-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,,,,0,0,0,0
Poll Moni: Wash Blvd,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,76,,,,0,0,0,0
South Park Stoltz Rd Sewage,2022-05-01,0,0,0,0,0,23.7793,0,0,0,0,0,37.03,37.03,0,0,0,0,113,58,,,,0,0,0,0
S Park Concession Stand,2015-08-01,13295.7935484,3896.77419355217,0,0,0,0,348.07,348.07,0,0,0,0,348.07,1.92699770322768,1.92699770322768,0,0,5,207,,,,39600.6788975256,0,11606.2951047848,0
S Park Concession Stand,2015-10-01,1728.7466667,506.666666676436,0,0,0,0,133.88,133.88,0,0,0,0,133.88,0.250552240004831,0.250552240004831,0,0,329,0,,,,2817.60601603992,0,825.79308793667,0
S Park Concession Stand,2015-12-01,84.7117241,24.8275861957796,0,0,0,0,70.48,70.48,0,0,0,0,70.48,0.0122775144772612,0.0122775144772612,0,0,618,0,,,,70.2566490844072,0,20.5910460388063,0
S Park Concession Stand,2016-04-01,3109.7220741,911.407407415006,0,0,0,0,112.23,112.23,0,0,0,0,112.23,0.389828999114361,0.389828999114361,0,0,400,1,,,,4559.89171962793,0,1336.42781935168,0
S Park Concession Stand,2016-06-01,9646.8132591,2827.31924358148,0,0,0,0,292.91,292.91,0,0,0,0,292.91,1.20930664150316,1.20930664150316,0,0,13,216,,,,23444.2589890432,0,6871.11928166565,0
S Park Concession Stand,2016-08-01,13515.3355699,3961.1182795721,0,0,0,0,362.9,362.9,0,0,0,0,362.9,1.69425743277514,1.69425743277514,0,0,0,345,,,,20659.5976217236,0,6054.98171797291,0
N Park Nature Center,2018-05-01,28099.7548987,1719.82153845252,21.6261904761673,0,0,0,361.96,193.69,168.27,0,0,28.67,390.63,2.03616135092574,0.735605508069989,1.30055584285575,0,19,146,,Yes,,77678.7395785964,66.766796175971,5577.17278598474,0
N Park Nature Center,2018-07-01,15903.2544552,1410.57152391559,10.7883116883268,0,0,0,259.47,169.12,90.35,0,0,28.61,288.08,1.25211996166482,0.603332473352225,0.6487874883126,0,0,268,,Yes,,25158.6438612285,19.4643341733186,2728.15761155316,0
N Park Nature Center,2019-02-01,127911.488049,2033.1644239449,117.679310344844,0,0,0,935.53,215.25,720.28,0,0,26.18,961.71,7.94662751925681,0.869629153738561,7.07699836551825,0,862,0,,Yes,,80490.4193221111,72.4899100499569,1242.33961403461,0
N Park Nature Center,2019-09-01,12156.7587691,712.258064536928,9.46160919542802,0,0,0,241.27,112.58,128.69,0,0,27.44,268.71,0.873650697674514,0.304648443879864,0.56900225379465,0,6,132,,Yes,,28900.7177470327,31.0953865627667,2647.64976966257,0
N Park Nature Center,2019-11-01,101276.4702083,1157.34375,94.6766666666342,0,0,0,878.95,199.65,679.3,0,0,27.44,906.39,6.18868676343555,0.4950213834375,5.69366537999805,0,799,0,,Yes,,66025.3772789406,60.2043963718812,729.165022414872,0
N Park Nature Center,2020-01-01,126977.4481381,1971.84259258499,116.974242424319,0,0,0,1031.82,215.19,816.63,0,0,28.42,1060.24,7.87799744829934,0.843400457385639,7.0345969909137,0,904,0,,Yes,,74897.3143558844,67.265391274514,1123.01234379688,0
Deer Lakes Aeration System,2021-06-01,1516.8305438,444.557603692849,0,0,0,0,46.17,46.17,0,0,0,0,46.17,0.190147067366713,0.190147067366713,0,0,22,212,,,,3004.35837535221,0,880.527073667121,0
S Park Fairground Cottage,2015-03-01,85437.7880184,0,83.1106887338522,0,0,0,282.32,0,282.32,0,0,0,282.32,4.9981105990764,0,4.9981105990764,0,885,0,,Yes,,119950.792782895,116.683650567018,0,0
S Park Fairground Cottage,2015-05-01,10817.7339902,0,10.5230875391051,0,0,0,55.21,0,55.21,0,0,0,55.21,0.6328374384267,0,0.6328374384267,0,89,131,,Yes,,45778.6833858009,44.5317931768493,0,0
S Park Fairground Cottage,2015-07-01,5132.4884792,0,4.99269307315175,0,0,0,37.42,0,37.42,0,0,0,37.42,0.3002505760332,0,0.3002505760332,0,0,262,,Yes,,13575.6279239908,13.2058637392907,0,0
S Park Fairground Cottage,2016-09-01,2344.8275862,0,2.28096068696498,0,0,0,39.15,0,39.15,0,0,0,39.15,0.1371724137927,0,0.1371724137927,0,14,154,,Yes,,7233.37438421518,7.03635640487858,0,0
S Park Fairground Cottage,2016-11-01,46256.9892473,0,44.9970712522374,0,0,0,233.66,0,233.66,0,0,0,233.66,2.70603387096705,0,2.70603387096705,0,547,3,,Yes,,41386.6252554768,40.2593630889853,0,0
S Park Fairground Cottage,2017-01-01,72222.6890757,0,70.2555341203307,0,0,0,676.63,0,676.63,0,0,0,676.63,4.22502731092845,0,4.22502731092845,0,921,0,,Yes,,40293.6211401345,39.1961295137495,0,0
S Park Fairground Cottage,2017-04-01,23229.8850574,0,22.5971644527237,0,0,0,288.89,0,288.89,0,0,0,288.89,1.3589482758579,0,1.3589482758579,0,244,23,,Yes,,47313.6915380502,46.0249917685313,0,0
S Park Fairground Cottage,2017-06-01,3520.4741379,0,3.42458573725681,0,0,0,52.02,0,52.02,0,0,0,52.02,0.20594773706715,0,0.20594773706715,0,25,171,,Yes,,9394.53760092667,9.13865525381972,0,0
S Park Fairground Cottage,2017-08-01,1769.7044335,0,1.7215023672179,0,0,0,32.56,0,32.56,0,0,0,32.56,0.10352770935975,0,0.10352770935975,0,4,175,,Yes,,4987.31986503388,4.85147846793179,0,0
S Park Fairground Cottage,2017-10-01,14830.6451613,0,14.4266976277237,0,0,0,89.25,0,89.25,0,0,0,89.25,0.86759274193605,0,0.86759274193605,0,243,38,,Yes,,25594.178207299,24.8970605129367,0,0
S Park Fairground Cottage,2017-12-01,87733.3333334,0,85.343709468288,0,0,0,586.08,0,586.08,0,0,0,586.08,5.1324000000039,0,5.1324000000039,0,1044,0,,Yes,,40714.1251596733,39.6051801164138,0,0
S Park Fairground Cottage,2018-03-01,89434.4827586,0,86.9985240842412,0,0,0,669.95,0,669.95,0,0,0,669.95,5.2319172413781,0,5.2319172413781,0,915,0,,Yes,,51224.8410738429,49.8296119395359,0,0
S Park Fairground Cottage,2018-05-01,26831.7972351,0,26.1009700730545,0,0,0,246.97,0,246.97,0,0,0,246.97,1.56966013825335,0,1.56966013825335,0,19,146,,Yes,,87012.2660943705,84.6422821929675,0,0
S Park Fairground Cottage,2018-07-01,26076.1904762,0,25.3659440429961,0,0,0,203.12,0,203.12,0,0,0,203.12,1.5254571428577,0,1.5254571428577,0,0,268,,Yes,,50433.4280976256,49.0597549587798,0,0
S Park Fairground Cottage,2019-02-01,99540.229885,0,96.8290173978599,0,0,0,850.25,0,850.25,0,0,0,850.25,5.8231034482725,0,5.8231034482725,0,862,0,,Yes,,60822.8086818023,59.1661563052551,0,0
N Park Nature Center,2019-07-01,12818.6402212,935.49755,9.36451612898833,0,0,0,237.88,133.98,103.9,0,0,28.61,266.49,0.9632961540462,0.4001328830811,0.5631632709651,0,0,307,,Yes,,17605.4501706203,14.8812526511264,1591.72272848655,0
S Park Buffalo Inn,2015-11-01,43310.3448276,0,42.1306856299611,0,0,0,137.12,0,137.12,0,0,0,137.12,2.5336551724146,0,2.5336551724146,0,481,2,,Yes,,46224.6019847366,44.9655661330123,0,0
S Park Buffalo Inn,2016-01-01,137495.0597402,0,133.750058113035,0,0,0,591.55,0,591.55,0,0,0,591.55,8.0434609948017,0,8.0434609948017,0,1160,0,,Yes,,61793.756733814,60.1106583013755,0,0
S Park Buffalo Inn,2016-09-01,3379.3103449,0,3.28726687247082,0,0,0,45.75,0,45.75,0,0,0,45.75,0.19768965517665,0,0.19768965517665,0,14,154,,Yes,,10424.5689657406,10.140631289631,0,0
S Park Buffalo Inn,2018-02-01,69514.2857143,0,67.6209005002918,0,0,0,607.36,0,607.36,0,0,0,607.36,4.06658571428655,0,4.06658571428655,0,717,3,,Yes,,50087.3391248494,48.7230925339002,0,0
S Park Buffalo Inn,2018-09-01,2291.4746544,0,2.22906094785992,0,0,0,46.69,0,46.69,0,0,0,46.69,0.1340512672824,0,0.1340512672824,0,47,185,,Yes,,5002.4992822594,4.86624443799552,0,0
S Park Buffalo Inn,2018-11-01,34312.5,0,33.3779182879377,0,0,0,225.7,0,225.7,0,0,0,225.7,2.00728125,0,2.00728125,0,815,0,,Yes,,21022.2409309149,20.4496507110067,0,0
S Park Buffalo Inn,2019-01-01,75143.75,0,73.09703307393,0,0,0,799.24,0,799.24,0,0,0,799.24,4.395909375,0,4.395909375,0,1135,0,,Yes,,34032.6154093245,33.1056570129616,0,0
S Park Buffalo Inn,2019-04-01,15087.3563219,0,14.6764166555447,0,0,0,212.29,0,212.29,0,0,0,212.29,0.88261034483115,0,0.88261034483115,0,328,4,,Yes,,24531.6564433161,23.8634790304631,0,0
S Park Buffalo Inn,2019-06-01,1951.0567297,0,1.89791510671206,0,0,0,36.88,0,36.88,0,0,0,36.88,0.11413681868745,0,0.11413681868745,0,31,136,,Yes,,6180.95477356095,6.01260191980637,0,0
S Park Buffalo Inn,2019-08-01,1354.8387097,0,1.31793648803502,0,0,0,27.79,0,27.79,0,0,0,27.79,0.07925806451745,0,0.07925806451745,0,1,212,,Yes,,3297.64156793733,3.20782253690402,0,0
S Park Buffalo Inn,2019-10-01,14612.0689655,0,14.2140748691634,0,0,0,106.53,0,106.53,0,0,0,106.53,0.85480603448175,0,0.85480603448175,0,298,34,,Yes,,22287.9608269477,21.680895746058,0,0
S Park Buffalo Inn,2019-12-01,90165.9090909,0,87.7100282985409,0,0,0,353.15,0,353.15,0,0,0,353.15,5.27470568181765,0,5.27470568181765,0,895,0,,Yes,,51218.9491353212,49.82388048183,0,0
S Park Buffalo Inn,2020-04-01,60142.8571429,0,58.504724847179,0,0,0,246.32,0,246.32,0,0,0,246.32,3.51835714285965,0,3.51835714285965,0,511,0,,Yes,,62156.773211612,60.4637871708288,0,0
S Park Buffalo Inn,2020-06-01,16411.5301724,0,15.9645235140078,0,0,0,90.74,0,90.74,0,0,0,90.74,0.9600745150854,0,0.9600745150854,0,13,165,,Yes,,48370.7511157314,47.0532598402057,0,0
S Park Buffalo Inn,2020-08-01,1991.9354839,0,1.93768043180934,0,0,0,30.36,0,30.36,0,0,0,30.36,0.11652822580815,0,0.11652822580815,0,0,257,,Yes,,4009.89951091386,3.90068045808741,0,0
S Park Buffalo Inn,2020-10-01,10678.5714286,0,10.3877153974708,0,0,0,74.74,0,74.74,0,0,0,74.74,0.6246964285731,0,0.6246964285731,0,338,5,,Yes,,15835.3463834937,15.4040334469783,0,0
S Park Buffalo Inn,2020-12-01,72416.6666667,0,70.444228275,0,0,0,319.76,0,319.76,0,0,0,319.76,4.23637500000195,0,4.23637500000195,0,960,0,,Yes,,38221.6781592508,37.1806207774813,0,0
S Park Buffalo Inn,2021-03-01,70270.6896552,0,68.3567019992218,0,0,0,379.89,0,379.89,0,0,0,379.89,4.1108353448292,0,4.1108353448292,0,608,0,,Yes,,60923.0261242084,59.2636440896969,0,0
S Park Buffalo Inn,2021-05-01,30168.9655172,0,29.3472427210117,0,0,0,176.51,0,176.51,0,0,0,176.51,1.7648844827562,0,1.7648844827562,0,252,62,,Yes,,50626.3155004103,49.2473886190762,0,0
S Park Community House,2015-02-01,61107.1428572,0,59.4427459700389,0,0,0,207.23,0,207.23,0,0,0,207.23,3.5747678571462,0,3.5747678571462,0,1280,0,,Yes,,57526.6462054109,55.9597725733569,0,0
S Park Community House,2015-09-01,2464.2857143,0,2.39716509173152,0,0,0,30.1,0,30.1,0,0,0,30.1,0.14416071428655,0,0.14416071428655,0,24,170,,Yes,,7354.74963185412,7.15442571192036,0,0
S Park Community House,2016-12-01,58868.1214421,0,57.2647095740272,0,0,0,388.94,0,388.94,0,0,0,388.94,3.44378510436285,0,3.44378510436285,0,956,0,,Yes,,30456.7832238189,29.6272210348433,0,0
S Park Community House,2017-03-01,37000,0,35.9922178988327,0,0,0,290.03,0,290.03,0,0,0,290.03,2.1645,0,2.1645,0,762,2,,Yes,,25926.4498590415,25.2202819640481,0,0
S Park Brownsville Rd,2015-08-01,0,0,0,0,1394.8475,0,0,0,0,0,11947.75,0,11947.75,0,0,0,0,5,207,,,,0,0,0,0
S Park Brownsville Rd,2015-10-01,0,0,0,0,1340.3034,0,0,0,0,0,18174.24,0,18174.24,0,0,0,0,329,0,,,,0,0,0,0
S Park Brownsville Rd,2015-12-01,0,0,0,0,1183.3235,0,0,0,0,0,10471.84,0,10471.84,0,0,0,0,618,0,,,,0,0,0,0
S Park Brownsville Rd,2016-04-01,0,0,0,0,1414.7255,0,0,0,0,0,12715.16,0,12715.16,0,0,0,0,400,1,,,,0,0,0,0
S Park Brownsville Rd,2016-06-01,0,0,0,0,1988.6419,0,0,0,0,0,14533.46,0,14533.46,0,0,0,0,13,216,,,,0,0,0,0
S Park Brownsville Rd,2016-08-01,0,0,0,0,1793.9224,0,0,0,0,0,16152.99,0,16152.99,0,0,0,0,0,345,,,,0,0,0,0
S Park Brownsville Rd,2016-10-01,0,0,0,0,1933.2475,0,0,0,0,0,15443.59,0,15443.59,0,0,0,0,271,22,,,,0,0,0,0
S Park Brownsville Rd,2016-12-01,0,0,0,0,1472.4689,0,0,0,0,0,15827.04,0,15827.04,0,0,0,0,956,0,,,,0,0,0,0
S Park Brownsville Rd,2017-03-01,0,0,0,0,1537.64,0,0,0,0,0,13894.35,0,13894.35,0,0,0,0,762,2,,,,0,0,0,0
S Park Brownsville Rd,2017-05-01,0,0,0,0,2411.6667,0,0,0,0,0,21509.35,0,21509.35,0,0,0,0,172,46,,,,0,0,0,0
S Park Brownsville Rd,2017-07-01,0,0,0,0,1902.3732,0,0,0,0,0,17286.9,0,17286.9,0,0,0,0,0,274,,,,0,0,0,0
S Park Brownsville Rd,2019-05-01,0,0,0,0,3065.5313,0,0,0,0,0,25370.19,0,25370.19,0,0,0,0,101,76,,,,0,0,0,0
S Park Brownsville Rd,2019-07-01,0,0,0,0,3425.0714,0,0,0,0,0,28459.57,0,28459.57,0,0,0,0,0,307,,,,0,0,0,0
S Park Brownsville Rd,2020-02-01,0,0,0,0,1733.2444,0,0,0,0,0,15015.23,0,15015.23,0,0,0,0,892,0,,,,0,0,0,0
Light: Hartwood Acres Middle Rd Ent,2021-09-01,0,0,0,0,0,0,12.48,12.48,0,0,0,0,12.48,0,0,0,0,47,95,,,,,,,
S Park Brownsville Rd,2020-03-01,0,0,0,0,1790.8699,0,0,0,0,0,15580.01,0,15580.01,0,0,0,0,583,1,,,,0,0,0,0
S Park Brownsville Rd,2020-05-01,0,0,0,0,1786.569,0,0,0,0,0,15569.76,0,15569.76,0,0,0,0,258,61,,,,0,0,0,0
S Park Brownsville Rd,2020-07-01,0,0,0,0,1794.431,0,0,0,0,0,15668.88,0,15668.88,0,0,0,0,0,384,,,,0,0,0,0
S Park Brownsville Rd,2021-02-01,0,0,0,0,35.5212,0,0,0,0,0,746.84,0,746.84,0,0,0,0,1020,0,,,,0,0,0,0
Poll Moni: Wash Blvd,2015-02-01,0,0,0,0,0,0,13.29,13.29,0,0,0,0,13.29,0,0,0,0,1280,0,,,,0,0,0,0
Poll Moni: Wash Blvd,2015-09-01,0,0,0,0,0,0,12.15,12.15,0,0,0,0,12.15,0,0,0,0,24,170,,,,0,0,0,0
Poll Moni: Wash Blvd,2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,2,,,,0,0,0,0
Poll Moni: Wash Blvd,2016-01-01,0,0,0,0,0,0,14.16,14.16,0,0,0,0,14.16,0,0,0,0,1160,0,,,,0,0,0,0
Poll Moni: Wash Blvd,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,3,,,,0,0,0,0
Settler's Cabin Park Offfice,2021-11-01,0,0,0,0,0,0,13.48,13.48,0,0,0,0,13.48,0,0,0,0,712,0,Yes,,,0,0,0,0
N Park Pool,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,,Yes,,,,,
N Park Pool,2015-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1,,Yes,,0,0,0,0
N Park Pool,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,190,,Yes,,0,0,0,0
N Park Pool,2015-08-01,68196.0376175,0,66.3385579936771,0,0,0,374.56,0,374.56,0,0,0,374.56,3.98946820062375,0,3.98946820062375,0,5,207,,Yes,,203117.578348619,197.585192946127,0,0
N Park Pool,2015-10-01,111024,0,108,0,0,0,391.74,0,391.74,0,0,50.47,442.21,6.494904,0,6.494904,0,329,0,,Yes,,180952.996960486,176.024316109422,0,0
N Park Pool,2015-12-01,368024,0,358,0,0,0,1985.54,0,1985.54,0,31.33,260.76,2277.63,21.529404,0,21.529404,0,618,0,,Yes,,305224.964989703,296.911444542512,0,0
N Park Pool,2017-02-01,345408,0,336,0,2954.5333,0,2345.11,0,2345.11,0,11910.53,245.07,14500.71,20.206368,0,20.206368,0,665,1,,Yes,,274936.46990991,267.447927927928,0,0
N Park Pool,2017-09-01,55622.4267503,0,54.1074190178016,0,4443.7096,0,416.05,0,416.05,0,17710.17,233.57,18359.79,3.25391196489255,0,3.25391196489255,0,67,119,,Yes,,147812.487215977,143.786466163402,0,0
N Park Pool,2017-11-01,292980,0,285,0,2967.4732,0,1841.15,0,1841.15,0,11979.39,234.01,14054.55,17.13933,0,17.13933,0,673,0,,Yes,,208499.533257582,202.820557643563,0,0
N Park Pool,2018-01-01,522260.2823529,0,508.035294117607,0,4263.2312,0,3195.37,0,3195.37,0,17024.59,242.82,20462.78,30.5522265176447,0,30.5522265176447,0,1194,0,,Yes,,218714.110893229,212.756917211312,0,0
N Park Pool,2018-04-01,309156.8206897,0,300.736206896595,0,3310.972,45600,1939.94,0,1939.94,0,13305.69,637.35,15882.98,18.0856740103475,0,18.0856740103475,0,562,11,,Yes,,288170.070925245,280.32108066658,0,0
S Park Concession Stand,2016-10-01,2251.92,660,0,0,0,0,104.98,104.98,0,0,0,0,104.98,0.28229652,0.28229652,0,0,271,22,,,,3854.94447586543,0,1129.81960019503,0
S Park Concession Stand,2016-12-01,670.9532903,196.645161283705,0,0,0,0,68.74,68.74,0,0,0,0,68.74,0.0841094616745887,0.0841094616745887,0,0,956,0,,,,347.133192216336,0,101.738919172432,0
S Park Concession Stand,2017-03-01,1938.8374074,568.24074073857,0,0,0,0,103.55,103.55,0,0,0,0,103.55,0.243049066110182,0.243049066110182,0,0,762,2,,,,1358.57218453487,0,398.174731692517,0
S Park Concession Stand,2017-05-01,3872.5359605,1134.97536943142,0,0,0,0,149.61,149.61,0,0,0,0,149.61,0.485453934963945,0.485453934963945,0,0,172,46,,,,9484.66785869512,0,2779.79714498685,0
S Park Concession Stand,2017-07-01,15006.2776584,4398.08841101993,0,0,0,0,310.6,310.6,0,0,0,0,310.6,1.88115917133827,1.88115917133827,0,0,0,274,,,,28048.229920153,0,8220.46597894285,0
S Park Concession Stand,2018-02-01,835.1707162,244.774535814771,0,0,0,0,64.15,64.15,0,0,0,0,64.15,0.104695454007766,0.104695454007766,0,0,717,3,,,,601.768089243956,0,176.36813869987,0
S Park Concession Stand,2020-02-01,3035.9488572,889.785714302462,0,0,0,0,125.77,125.77,0,0,0,0,125.77,0.380580925292878,0.380580925292878,0,0,892,0,,,,1774.02032483044,0,519.935616890516,0
S Park Concession Stand,2020-03-01,2272.392,666,0,0,0,0,114.93,114.93,0,0,0,0,114.93,0.284862852,0.284862852,0,0,583,1,,,,2051.41618714096,0,601.235693769333,0
S Park Concession Stand,2020-05-01,2131.251337,624.634037807738,0,0,0,0,105.07,105.07,0,0,0,0,105.07,0.267169719919201,0.267169719919201,0,0,258,61,,,,3526.54450756926,0,1033.57107490307,0
S Park Concession Stand,2020-07-01,2390.3280267,700.565072303634,0,0,0,0,99.31,99.31,0,0,0,0,99.31,0.299647093855855,0.299647093855855,0,0,0,384,,,,3233.03560713578,0,947.5485366752,0
S Park Concession Stand,2021-02-01,1027.2002483,301.055172420868,0,0,0,0,33.26,33.26,0,0,0,0,33.26,0.128767920458198,0.128767920458198,0,0,1020,0,,,,524.043188721087,0,153.588273364914,0
